CD Code|CD Name|Customer Code|Customer Name|RE Channel|Registration Date|Customer Creation Date|Beat Code|Beat Name|Salesman Code|Salesman Name|Coverage_Day|Customer_Name|Outlet_Index_No|Beat_Name|Beat_Index_No|HO-DSM Type|contact|Zone_|State_|District_|City_|Pop Strata_|Super_Charge_Product|Super_Charge_Product_PDO|Super_Charge_No_of_Product|Tota_Outlet_Count|Tota_Outlet_Count_Slab|Super_Charge_Focus_Product_Vol|Super_Charge_Num_Products_Billed|Super_Charge_Focus_Product_Vol_BTD|Super_Charge_Num_Products_Billed_BTD|Total_Vol_MT
2112214|SANYAM MARKETING|AWL0000787558|BALAJI KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|5. BALAJI KIRANA STORE - AWL0000787558|5|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787585|BAYPASS CORNER|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|6. BAYPASS CORNER - AWL0000787585|6|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000896598|BHARAT KIRANA STORE|Low End|45713|45713|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|7. BHARAT KIRANA STORE - AWL0000896598|7|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000831499|BHOLENAATH KIRANA STORE|Low End|45509|45509|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|8. BHOLENAATH KIRANA STORE - AWL0000831499|8|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787555|DARSHAN DAIRY PARLOUR|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|9. DARSHAN DAIRY PARLOUR - AWL0000787555|9|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787557|DHANLAXMI KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|10. DHANLAXMI KIRANA - AWL0000787557|10|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787575|DHARTI PROVISION STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|11. DHARTI PROVISION STORE - AWL0000787575|11|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787586|GANESH KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|12. GANESH KIRANA STORE - AWL0000787586|12|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787580|GANSHYAM KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|13. GANSHYAM KIRANA - AWL0000787580|13|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|10.0
2112214|SANYAM MARKETING|AWL1000426768|GAYTRI KIRANA STORE|SS|44106|44463|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|14. GAYTRI KIRANA STORE - AWL1000426768|14|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787576|GHANSHYAM KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|15. GHANSHYAM KIRANA - AWL0000787576|15|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL1000178938|GOSWAMI KIRANA STORE|Low End|43453|44463|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|16. GOSWAMI KIRANA STORE - AWL1000178938|16|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|13.92
2112214|SANYAM MARKETING|AWL1000426797|GOSWAMI KIRANA STORE|Low End|44106|44463|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|17. GOSWAMI KIRANA STORE - AWL1000426797|17|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000871335|HIRA OM KIRANA STORE|Low End|45665|45665|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|18. HIRA OM KIRANA STORE - AWL0000871335|18|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787559|I SHREE KHODIYAR KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|19. I SHREE KHODIYAR KIRANA - AWL0000787559|19|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787550|JAY AMBE DAIRY PARLOUR|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|20. JAY AMBE DAIRY PARLOUR - AWL0000787550|20|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787554|JAY BHAVANI KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|21. JAY BHAVANI KIRANA STORE - AWL0000787554|21|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787584|KHODIYAR KIRANASTORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|22. KHODIYAR KIRANASTORE - AWL0000787584|22|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787551|KOTADI SHYAM KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|23. KOTADI SHYAM KIRANA - AWL0000787551|23|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787579|LAXMI KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|24. LAXMI KIRANA STORE - AWL0000787579|24|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787582|MAHAKALI KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|25. MAHAKALI KIRANA STORE - AWL0000787582|25|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000831503|MAHALAXMI OIL DEPO|Low End|45509|45509|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|26. MAHALAXMI OIL DEPO - AWL0000831503|26|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000831502|MANISH KIRANA STORE|Low End|45509|45509|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|27. MANISH KIRANA STORE - AWL0000831502|27|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787581|MONIKA KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|28. MONIKA KIRANA STORE - AWL0000787581|28|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL1000426795|NAKLAG KIRANA STORE|Low End|44106|44463|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|29. NAKLAG KIRANA STORE - AWL1000426795|29|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000787573|NIMBESHWAR GANRAL STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|30. NIMBESHWAR GANRAL STORE - AWL0000787573|30|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL1000426764|PANKAJ PROVISION STORE|Low End|44106|44463|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|31. PANKAJ PROVISION STORE - AWL1000426764|31|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000831501|PITHAI KIRANA STORE|Low End|45509|45509|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|32. PITHAI KIRANA STORE - AWL0000831501|32|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787574|RAMDEV KIRANA|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|33. RAMDEV KIRANA - AWL0000787574|33|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL0000831500|RAMDEV KIRANA STORE|Low End|45509|45509|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|34. RAMDEV KIRANA STORE - AWL0000831500|34|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000892665|SAGUN SUPER MALL|SS|45707|45707|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|35. SAGUN SUPER MALL - AWL0000892665|35|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787553|SAVARIYA KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|36. SAVARIYA KIRANA STORE - AWL0000787553|36|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000787577|SAVLESHA KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|37. SAVLESHA KIRANA STORE - AWL0000787577|37|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|0.0|1.0|12.0|4.0|17.39
2112214|SANYAM MARKETING|AWL0000787583|SHIV SHAKTI KIRANA STORE|Low End|45324|45324|BEAT814845|Lambha 1|SLM8922|Nilesh Bhure-|Sunday|38. SHIV SHAKTI KIRANA STORE - AWL0000787583|38|2. Lambha 1|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|38|31-40|||||
2112214|SANYAM MARKETING|AWL0000897794|AMBIKA PROVISION STORE|Low End|45715|45715|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|1. AMBIKA PROVISION STORE - AWL0000897794|1|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|20.0|1.0||4.0|20.0
2112214|SANYAM MARKETING|AWL1000492040|BHAGWATI ANAJ BHANDAR|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|2. BHAGWATI ANAJ BHANDAR - AWL1000492040|2|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787562|BHAIRAVNATH KIRANA STORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|3. BHAIRAVNATH KIRANA STORE - AWL0000787562|3|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000492037|DINESH PROVISION STORE|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|4. DINESH PROVISION STORE - AWL1000492037|4|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787561|DUDHIYA DAIRY|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|5. DUDHIYA DAIRY - AWL0000787561|5|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|2.0|12.0|3.0|20.5
2112214|SANYAM MARKETING|AWL0000831506|FARM FRESH MART|Premium|45509|45509|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|6. FARM FRESH MART - AWL0000831506|6|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000526270|GANESH KIRANA STORES|Low End|44289|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|7. GANESH KIRANA STORES - AWL1000526270|7|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179469|HAREKRISHNA PROVISON STORES|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|8. HAREKRISHNA PROVISON STORES - AWL1000179469|8|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787566|HASHMUKH KIRANA STORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|9. HASHMUKH KIRANA STORE - AWL0000787566|9|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179599|Jagdish And Company|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|10. Jagdish And Company - AWL1000179599|10|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000831507|JAY AMBE PROVISION STORE|Low End|45509|45509|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|11. JAY AMBE PROVISION STORE - AWL0000831507|11|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000831508|JAY AMBE PROVISION STORE|Low End|45509|45509|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|12. JAY AMBE PROVISION STORE - AWL0000831508|12|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000248361|JAY AMBEY PROVISION STORE |Low End|43664|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|13. JAY AMBEY PROVISION STORE  - AWL1000248361|13|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179975|Krishna Kirana Store|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|14. Krishna Kirana Store - AWL1000179975|14|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179964|Krishna provision Store|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|15. Krishna provision Store - AWL1000179964|15|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000492041|LAXMI ANAJ BHANDAR|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|16. LAXMI ANAJ BHANDAR - AWL1000492041|16|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000831505|MAHADEV HYPER MART|Low End|45509|45509|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|17. MAHADEV HYPER MART - AWL0000831505|17|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|1.0|12.0|4.0|30.0
2112214|SANYAM MARKETING|AWL1000179435|MAHAVIR PROVISION STORES|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|18. MAHAVIR PROVISION STORES - AWL1000179435|18|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000796914|MAHENDRA ANAJ BHANDAR|Low End|45346|45346|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|19. MAHENDRA ANAJ BHANDAR - AWL0000796914|19|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|7.0|1.0|5.0|4.0|7.0
2112214|SANYAM MARKETING|AWL0000787568|MAHENDRA PROVISIONSTORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|20. MAHENDRA PROVISIONSTORE - AWL0000787568|20|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|1.0|12.0|4.0|21.84
2112214|SANYAM MARKETING|AWL1000492039|MANISH PROVISION STORE|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|21. MANISH PROVISION STORE - AWL1000492039|21|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179605|Maruti Sales Agency|WH|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|22. Maruti Sales Agency - AWL1000179605|22|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787563|NAGNESHI BHANDAR|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|23. NAGNESHI BHANDAR - AWL0000787563|23|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000491954|OM SAI GENERAL STORE|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|24. OM SAI GENERAL STORE - AWL1000491954|24|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000492062|OMKAR PRO STORE|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|25. OMKAR PRO STORE - AWL1000492062|25|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787564|PADMAVATI PROVISIONSTORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|26. PADMAVATI PROVISIONSTORE - AWL0000787564|26|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179448|Paras Nath Provision|Mass|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|27. Paras Nath Provision - AWL1000179448|27|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787567|PARMWSHWAR PROVISIONSTORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|28. PARMWSHWAR PROVISIONSTORE - AWL0000787567|28|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000492035|PARSH PROVISION STORE|Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|29. PARSH PROVISION STORE - AWL1000492035|29|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000492066|PARSHWNATH PROVISION |Low End|44234|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|30. PARSHWNATH PROVISION  - AWL1000492066|30|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787565|PAVAN PROVISIONSTORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|31. PAVAN PROVISIONSTORE - AWL0000787565|31|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179621|Rushabh babulal Kirana stores|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|32. Rushabh babulal Kirana stores - AWL1000179621|32|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000437303|SAGAR SUPER MARKET|Low End|44149|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|33. SAGAR SUPER MARKET - AWL1000437303|33|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787560|SHANTI APNA BAZAR|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|34. SHANTI APNA BAZAR - AWL0000787560|34|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179438|Shiv Shakti Anaj bhandar|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|35. Shiv Shakti Anaj bhandar - AWL1000179438|35|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179952|SHREE CHARBHUJA KIRANA|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|36. SHREE CHARBHUJA KIRANA - AWL1000179952|36|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000704215|SHREE JAGDAMBA PROVISION STORE|Low End|44595|44595|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|37. SHREE JAGDAMBA PROVISION STORE - AWL1000704215|37|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000179610|Shree Jain Provision Stores|Mass|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|38. Shree Jain Provision Stores - AWL1000179610|38|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|1.0|12.0|4.0|13.92
2112214|SANYAM MARKETING|AWL1000179436|SHRI VISHNU KIRANA STORES|Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|39. SHRI VISHNU KIRANA STORES - AWL1000179436|39|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL0000787569|UMIYA PROVISIONSTORE|Low End|45324|45324|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|40. UMIYA PROVISIONSTORE - AWL0000787569|40|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179452|YOGESH KIRANA STORE|Mass|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|41. YOGESH KIRANA STORE - AWL1000179452|41|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|0.0|1.0|12.0|4.0|4.5
2112214|SANYAM MARKETING|AWL1000197580|YOGESH KIRANA STORE |Low End|43453|44463|BEAT814847|Vastral 2|SLM8922|Nilesh Bhure-|Sunday|42. YOGESH KIRANA STORE  - AWL1000197580|42|3. Vastral 2|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|42|41-50|||||
2112214|SANYAM MARKETING|AWL1000179810|ASHOK KIRANA STORE|Low End|43453|44463|BEAT814849|Vatva 4|SLM8922|Nilesh Bhure-|Sunday|1. ASHOK KIRANA STORE - AWL1000179810|1|4. Vatva 4|4|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|53|41-50|0.0|1.0|12.0|4.0|60.0
